UNITID,INSTNM,control_label,predominant_degree_label,region_label,locale_label,dominant_program,default_rate_pct,net_price,completion_rate,PCTPELL,risk_score,risk_flag
47503306,Relay Graduate School of Education - Chicago,Private nonprofit,Not classified,Great Lakes,Other/Unknown,STEM,0.0,,,,0.34874700945668946,1
483559,Bella Cosmetology and Barber College,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.6071,0.5135,0.3485999070402241,1
215530,The Salon Professional Academy-Altoona,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8387,0.3571,0.3485798765804233,1
148256,Rend Lake College,Public,Certificates,Great Lakes,Rural,Trades & Applied,0.0,7309.0,0.6037,0.3099,0.3483124264376847,1
452887,Elite Welding Academy LLC,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,,0.3577,0.3483104943441043,1
423643,Midwestern University-Glendale,Private nonprofit,Graduate,Southwest,Suburb,STEM,0.0,,,,0.3479019384788979,1
221908,Northeast State Community College,Public,Associate's,Southeast,Rural,Humanities,0.0,5959.0,0.3219,0.3758,0.346865793224331,1
48224602,Lynnes Welding Training-Bismarck,Private for-profit,Not classified,Plains,Other/Unknown,STEM,0.0,,,,0.34646418587108896,1
443058,Family of Faith Christian University,Private nonprofit,Bachelor's,Southwest,Rural,Social Science & Public Service,0.0,,0.25,0.4118,0.3454352873953059,1
102313,H Councill Trenholm State Community College,Public,Associate's,Southeast,City,STEM,0.0,5568.0,0.1656,0.5519,0.34537279081428873,1
446206,Culpeper Cosmetology Training Center,Public,Certificates,Southeast,Town,Trades & Applied,0.0,15211.0,0.6364,0.5517,0.3441012405446584,1
483708,Access Careers,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,0.8955,0.0265,0.3440880217451183,1
443696,Interactive College of Technology,Private for-profit,Certificates,Southwest,City,Business,0.0,20950.0,0.3421,0.5208,0.3416959171793156,1
491792,Stacey James Institute,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.8088,0.1867,0.34113530270519044,1
434274,Academy of Hair Design-Lufkin,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.8444,0.5492,0.341079007705751,1
476230,Ross Medical Education Center-Morgantown,Private for-profit,Certificates,Southeast,City,Health,0.0,,0.6957,0.8478,0.34063827722371376,1
18956501,Bryant & Stratton College-Syracuse,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.3404895963987479,1
451510,Charleston School of Law,Private for-profit,Graduate,Southeast,City,STEM,0.0,,,,0.34032126627769993,1
419341,Jna Institute of Culinary Arts,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,20438.0,0.1429,0.5556,0.3396066069562032,1
110778,Sofia University,Private for-profit,Bachelor's,Far West,City,Social Science & Public Service,0.0,,,0.5,0.33880686565344786,1
442295,Ave Maria School of Law,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.33835169371767393,1
198774,Johnston Community College,Public,Associate's,Southeast,Town,Humanities,0.0,3946.0,0.2876,0.2317,0.3381015350668386,1
164614,Boston Baptist College,Private nonprofit,Bachelor's,New England,City,Social Science & Public Service,0.0,16321.0,0.4444,0.575,0.33809748683823815,1
407629,Lake Erie College of Osteopathic Medicine,Private nonprofit,Certificates,Mid East,City,Health,0.0,,,0.0,0.33693108907791014,1
15631005,PJ's College of Cosmetology- Louisville,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3365760503399455,1
194435,Continental School of Beauty Culture-West Seneca,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.6364,0.6376,0.3364595809316214,1
10722001,Career Academy of Hair Design-Siloam Springs,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3353928642023095,1
10722004,Career Academy of Hair Design - Fort Smith,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3353928642023095,1
10722003,Career Academy of Hair Design-Fayetteville,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3353928642023095,1
10722002,Career Academy of Hair Design-Rogers,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3353928642023095,1
17981201,Kansas City University-Joplin,Private nonprofit,Not classified,Plains,Other/Unknown,STEM,0.0,,,,0.3349353757506372,1
446002,American Academy of Health and Wellness,Private for-profit,Graduate,Plains,Suburb,STEM,0.0,,,,0.3349148052167732,1
47503317,Relay Graduate School of Education - Connecticut,Private nonprofit,Not classified,New England,Other/Unknown,STEM,0.0,,,,0.33429305238368573,1
487922,Image Maker Beauty Institute,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.6667,0.5618,0.3332143732018379,1
487816,Midfield Institute of Cosmetology,Private nonprofit,Certificates,Southeast,Suburb,Trades & Applied,0.0,10844.0,0.0,1.0,0.33300543368106433,1
22300101,Austin Presbyterian Theological Seminary- YMCA Outdoor Center,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3305659293242352,1
47503304,Relay Graduate School of Education - Memphis,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3305659293242352,1
47503310,Relay Graduate School of Education - Nashville,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3305659293242352,1
442435,Interactive College of Technology-Gainesville,Private for-profit,Certificates,Southeast,City,Business,0.0,19418.0,0.1765,0.7049,0.3300782443193623,1
430227,Empire Beauty School-Monroeville,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.7857,0.4783,0.32925055037805573,1
166708,University of Massachusetts Chan Medical School,Public,Graduate,New England,City,STEM,0.0,,,,0.32822042991811357,1
45891907,Strayer University-Augusta Campus,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3278740604781384,1
45891902,Strayer University-Morrow Campus,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3278740604781384,1
45891905,Strayer University-Lithonia Campus,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3278740604781384,1
45891901,Strayer University-Cobb Campus,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3278740604781384,1
445540,Arthur's Beauty College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6047,0.6264,0.32783756938403275,1
446084,CALC Institute of Technology,Private for-profit,Certificates,Great Lakes,Suburb,Health,0.0,,0.5,0.81,0.3276004389811251,1
10635101,Arkansas College of Barbering and Hair Design,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3274961201228173,1
483735,Total Transformation Institute of Cosmetology,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.5833,0.5736,0.3265527558234502,1
23384201,Union Presbyterian Seminary-Charlotte,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.32487758571118214,1
490407,Hogan Institute of Cosmetology and Esthetics,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.8276,0.6417,0.3248547796967302,1
49175601,Urban Barber College - San Jose,Private for-profit,Not classified,Far West,Other/Unknown,STEM,0.0,,,,0.32475412109407215,1
12697901,Denver Seminary - Washington DC,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.324693282200863,1
461254,Galaxy Medical College,Private for-profit,Certificates,Far West,City,Health,0.0,,0.9104,0.9286,0.324347965528981,1
488022,Barber Tech Academy,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.1667,0.602,0.3239999759457963,1
48224601,Lynnes Welding Training - Ramsey,Private for-profit,Not classified,Plains,Other/Unknown,STEM,0.0,,,,0.32389670097790807,1
451316,Trend Setters School,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.6944,0.6706,0.32358291711880816,1
476753,Aveda Institute-Tucson,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.7692,0.2699,0.32352708267824243,1
382911,Southwest College for the Deaf,Public,Associate's,Southwest,Town,Humanities,0.0,5355.0,0.8,0.7407,0.3233847050827445,1
486488,California Jazz Conservatory,Private nonprofit,Bachelor's,Far West,City,Humanities,0.0,,0.5,0.3478,0.3229451319329595,1
18303501,New Hampshire Institute for Therapeutic Arts,Private for-profit,Not classified,New England,Other/Unknown,STEM,0.0,,,,0.3227486481949513,1
484330,Ross Medical Education Center-Owensboro,Private for-profit,Certificates,Southeast,City,Health,0.0,,0.6154,0.7955,0.3220341022135596,1
418524,Venango County Area Vocational Technical School,Public,Certificates,Mid East,Town,Health,0.0,14121.0,0.5217,0.6667,0.3218754633365674,1
377281,Nuvani Institute,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.8875,0.8081,0.32170496253765507,1
49382201,College Unbound - Newport/Aquidneck Island,Private nonprofit,Not classified,New England,Other/Unknown,STEM,0.0,,,,0.32128632378818156,1
230490,Ogden-Weber Technical College,Public,Certificates,Rocky Mountains,City,Trades & Applied,0.0,1614.0,0.5542,0.1053,0.32109224729340036,1
475495,Rocky Mountain University of Health Professions,Private for-profit,Graduate,Rocky Mountains,City,STEM,0.0,,,,0.3209849504661596,1
110875,California Beauty School,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.8261,0.3636,0.32097378334808746,1
141608,Hawaii Institute of Hair Design,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.8222,0.5196,0.3190098163253127,1
444635,Orion Institute,Private for-profit,Certificates,Great Lakes,Suburb,Health,0.0,,0.7931,0.6512,0.31880053763937277,1
152150,PJ's College of Cosmetology-Richmond,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.6667,0.6436,0.3186633027859262,1
454874,Cozmo Beauty School,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.65,0.2857,0.31848276594793745,1
490498,Digital Media Institute,Private nonprofit,Certificates,Southeast,City,Humanities,0.0,11872.0,1.0,0.2745,0.3183348584236637,1
114585,Five Branches University,Private for-profit,Graduate,Far West,Suburb,STEM,0.0,,,,0.3182958573024806,1
11458501,San Jose Campus,Private for-profit,Not classified,Far West,Other/Unknown,STEM,0.0,,,,0.3182140884075943,1
446288,Paul Mitchell the School-Great Lakes,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.8571,0.4771,0.3176008500709388,1
48152601,Chrysm Institute of Esthetics (The) - Hampton,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.31707756526973957,1
21078401,The Beauty Institute,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.3163396282779008,1
18409201,American Institute,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.3159664250162778,1
145424,Hair Professionals Career College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,,0.5,0.315741318948066,1
461704,Capilo School of Hair Design,Private for-profit,Certificates,New England,Town,Trades & Applied,0.0,,0.7379,0.3405,0.31566730724266756,1
482194,Arrojo Cosmetology School,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.7692,0.1652,0.31519201691631993,1
499662,Aviation Institute of Maintenance-Phoenix,Private for-profit,Certificates,Southwest,City,STEM,0.0,,,,0.31487221317346187,1
